keyword,source,crawl_time,job_title,company_name,city,salary_raw,degree_raw,experience_raw,job_type_raw,publish_time_raw,company_type_raw,company_size_raw,welfare_raw,skill_tags_raw,major_requirement_raw,recruit_num_raw,job_desc_raw,job_link,job_id,is_wuhan,degree_std,experience_std,salary_min,salary_max,salary_avg,salary_unit,salary_months,job_title_norm,title_keep,title_filter_reason,skill_keywords_extract
BI分析师,zhaopin,2026-03-21 19:33:37,数据分析工程师,中软国际,西安,面议,本科,1-3年,全职,2026-03-21 01:49:16,"计算机软件,运营商/增值服务",10000人以上,,数据挖掘 | 报表开发 | 数据仓库 | Sql | BI工具 | 业务需求理解 | KPI跟踪,具备统计学、数学、计算机科学或相关领域的本科及以上学历，并拥有至少两年相关工作经验,1,"岗位内容：
1. 分析和挖掘大量的数据源，为业务发展和决策提供支持。
2. 负责开发、维护和优化各类数据仓库和数据报表，保证数据质量和准确性。
3. 与业务团队紧密合作，深入了解业务需求，提供全面的数据分析解决方案。
4. 执行并监督指标和KPI体系，跟踪业务进展和成效。
任职要求：
1. 具备统计学、数学、计算机科学或相关领域的本科及以上学历，并拥有至少两年相关工作经验。
2. 精通SQL语言和常用的数据分析工具和平台，如Excel、Tableau等。
3. 具备较强的业务理解能力和逻辑思维能力，可以通过数据分析解决业务问题。
4. 积极主动、具备团队合作精神，同时有较强的自我驱动力和自我管理能力。",https://www.zhaopin.com/jobdetail/CC508620120J40885236512.htm?refcode=4019&srccode=401901&preactionid=fbd38680-9353-4c48-8e19-585b8aaa9d74,CC508620120J40885236512,0,本科,1-3年,,,,,12,数据分析工程师,1,keep_数据分析簇,SQL | Excel | Tableau | 数据仓库
BI分析师,zhaopin,2026-03-21 19:34:25,大数据分析项目工程师-中级,四川省腾森科技有限公司,成都,1.3-1.8万·15薪,本科,3-5年,全职,2026-03-07 16:03:00,"计算机软件,计算机软件,IT服务,物联网",20-99人,,数据挖掘 | 数据建模 | 数据仓库 | Python | Matlab | 云计算/大数据,本科及以上学历，计算机科学与技术、统计学、数学、电子政务等相关专业,3,"一、工作职责
主导政务大数据项目的全流程落地，包括需求调研、方案设计、数据治理、分析建模及应用交付，支撑行业决策、民生政策评估等核心政务场景。
负责多源异构政务数据的采集与整合，通过Kafka实现实时数据流传输、DataX完成离线批量同步，保障跨部门数据的一致性与可用性。
运用Python/R语言及Spark/Flink框架开展数据清洗、统计分析与建模，输出精准的政务数据指标与决策支持结果。
设计并制作Tableau/Power BI数据报表与驾驶舱，为政府决策提供直观可视化依据。
落实政务数据安全管理，通过Apache Ranger、OpenSSL等工具确保数据处理符合《数据安全法》《个人信息保护法》等法规要求。
二、任职要求
本科及以上学历，计算机科学与技术、统计学、数学、电子政务等相关专业。
3-5年政府大数据项目落地经验，主导过至少2个完整的政务数据治理、分析或应用项目，熟悉政务业务流程与数据标准。
持有软考中级证书（信息系统项目管理师/数据库系统工程师等优先），具备AI伦理审查员资格证书或高级CDA数据分析师证书者优先。
精通SQL开发与性能优化，熟练操作Oracle、MySQL、Hadoop HDFS及达梦数据库等国产化存储工具。
熟练使用Python（Pandas/NumPy）、R语言进行数据分析建模，掌握Spark/Flink等大数据计算框架。
具备良好的沟通协调能力，能与政务客户及技术团队高效协作，准确理解需求并推动项目执行。
拥有严格的保密意识与工作纪律，能承受工作压力并在规定时间内完成项目任务。",https://www.zhaopin.com/jobdetail/CC673945520J40837688909.htm?refcode=4019&srccode=401901&preactionid=fbd38680-9353-4c48-8e19-585b8aaa9d74,CC673945520J40837688909,0,本科,3-5年,13000.0,18000.0,15500.0,月薪,15,大数据分析项目工程师-中级,1,keep_数据分析簇,Python | SQL | Tableau | Power BI | R | Hadoop | Spark | MySQL | Oracle | 数据治理
BI分析师,zhaopin,2026-03-21 19:35:32,数据分析师(J24874),旺旺集团,上海,9000-12000元,本科,1-3年,全职,2026-02-11 10:57:51,"快速消费品,零售/批发,餐饮服务,食品/饮料",10000人以上,,Sql | 数据治理 | 数据建模 | 报表开发,学历专业：本科及以上，计算机、财务、数学、统计、信息管理等相关专业优先,1,"岗位职责:
1、深入理解各业务部门数据需求，提供高效的数据分析支持，设计并输出专业报表及可视化看板（使用 Tableau/帆软 等BI工具）；
2、负责公司 BI工具（如Tableau/帆软）的推广落地，提升业务部门的数据自助分析能力；
3、组织数据分析培训，赋能业务团队，推动数据驱动文化；
3、与 项目经理、业务用户、开发团队 紧密协作，推动数据分析项目高效落地；
4、制定并执行数据访问权限策略，确保数据合规使用，防止敏感信息泄露；
5、完成上级交办的其他任务。
任职要求:
1、学历专业：本科及以上，计算机、财务、数学、统计、信息管理等相关专业优先；
2、具备优秀的 沟通协调能力，能高效对接业务与技术团队；
3、逻辑清晰，具备 结构化思维，能快速理解业务需求并转化为数据分析方案；
4、熟练使用 SQL 进行数据查询、清洗及分析；精通 Excel（公式、透视表、VBA等）及 PPT（数据可视化呈现）；
5、熟练使用 Tableau 或 帆软（FineReport/FineBI） 搭建可视化看板；
6、有 BI工具推广或培训经验 者优先。
加分项：
熟悉 Python 进行更复杂的数据分析。",https://www.zhaopin.com/jobdetail/CC268496910J40789088416.htm?refcode=4019&srccode=401901&preactionid=fbd38680-9353-4c48-8e19-585b8aaa9d74,CC268496910J40789088416,0,本科,1-3年,9000.0,12000.0,10500.0,月薪,12,数据分析师(J24874),1,keep_数据分析簇,Python | SQL | Excel | Tableau | FineBI | 数据可视化
BI分析师,zhaopin,2026-03-21 19:36:01,电商数据分析师,河南弥玥泉化妆品销售有限公司,郑州,6000-9000元,本科,3-5年,全职,2025-12-23 11:40:16,"零售/批发,新零售,电子商务",100-299人,,报表开发 | 数据仓库 | Sql | Python | 电子商务 | 云计算/大数据 | 快速消费品,本科及以上，数学、统计学、计算机相关专业,1,"【岗位职责】
1.统筹全平台店铺经营数据（GSV、转化率、客单价、流量结构等）收集与分析，识别异常波动并预警，并提供月报、半年报、年报等数据报表支持；
2.针对数据环节中的问题、薄弱环节和漏洞，提出可落地方案，对分析结果进行整理和呈现，编制报告，为决策提供数据支持。
3.协同财务部门建立利润模型，测算毛利、净利、活动roi等重要数据，输出数据结论，支持高层决策：定期输出经营分析报告，预测季度/年度业绩达成可能性。
4.数据工具建设:搭建公司各项数据看板，保证数据的及时性、准确性和一致性，不断优化数据服务，实现核心指标实时可视化；优化数据采集流程，提升数据准确性与时效性；
【任职要求】
1.本科及以上，数学、统计学、计算机相关专业； 
2.3年以上电商数据分析经验，熟悉主流电商平台数据逻辑； 
3.熟练掌握至少一种数据分析工具（SQL/Python），熟练使用Power BI/Tableau可视化工具：掌握统计学模型，能独立完成数据建模；熟悉电商核心指标拆解； 
4.强逻辑思维，擅长从数据中提炼业务洞察，抗压性与跨部门沟通能力强。",https://www.zhaopin.com/jobdetail/CCL1500389180J40769152205.htm?refcode=4019&srccode=401901&preactionid=fbd38680-9353-4c48-8e19-585b8aaa9d74,CCL1500389180J40769152205,0,本科,3-5年,6000.0,9000.0,7500.0,月薪,12,电商数据分析师,1,keep_数据分析簇,Python | SQL | Tableau | Power BI | 数据建模
BI分析师,zhaopin,2026-03-21 19:37:01,数据分析主管,同创食品集团有限公司,兰州,5000-7000元,本科,3-5年,全职,2026-02-24 09:09:33,餐饮服务,20-99人,,数据挖掘 | 数据建模 | 企业服务,,1,"岗位职责及目标
1. 监控并分析运营数据，识别流程中的薄弱环节，制定改进方案，优化服务流程，提升运营效率；
2. 统筹协调内外部资源，保障各类项目顺利推进，确保达成预设目标；
3. 建立并维护良好的上下游合作关系，通过有效沟通提升合作伙伴的忠诚度与执行力；
4. 带领团队成员，制定匹配的发展计划，提升整体服务交付质量与专业能力。
任职要求
1、教育背景：大专及以上学历，熟练操作Power BI等数据分析工具；
2、工作经验：3年以上相关工作经验，具备一定的业务管理思维；
3、能力要求：有较强的分析能力，能准确定位问题本质，快速识别业务需求，制定有效策略，同时具备一定管理经验；
4、基本素质：具备良好的沟通能力，强烈的责任心，主动协作与合作精神，一定的抗压能力。",https://www.zhaopin.com/jobdetail/CCL1438577430J40816472101.htm?refcode=4019&srccode=401901&preactionid=13b4803a-8f68-4525-8336-b82bcb048432,CCL1438577430J40816472101,0,本科,3-5年,5000.0,7000.0,6000.0,月薪,12,数据分析主管,1,keep_数据分析簇,Power BI
BI分析师,zhaopin,2026-03-21 19:38:07,数据分析师-北京财经,博彦科技承德有限公司,北京,1.3-1.6万,本科,1-3年,全职,2026-02-05 17:58:10,"IT服务,互联网",1000-9999人,,BI工具 | 数据分析,,1,"岗位要求：
1、数据体系搭建：从0-1搭建并完善业务数据评估及监控体系，不限于账户域、用户域以及资金域。
2、业务数据分析：基于申购赎回、盈亏等用户数据，构建用户数据模型，多角度挖掘用户需求，提升用户粘性。
3、与产品运营、算法技术以及其他部门完成高质量沟通，保证推动数据分析结论的落地与持续优化。
4、能够熟练运用掌握的分析方法，高效完成异动归因、A/B实验及专项分析，能够完成复杂的数据工作。
职位要求：
1、2年以上基金数据分析工作经验优先，熟悉基金相关的产品和业务流程。统招本科学历。
2、专业技能：熟练掌握SQL，会使用R/python/sas等常用分析工具进行数据模型开发；统计学基础知识熟练，有良好的统计量化能力。
3、基本素质：有韧性、有乐观积极的工作状态，良好的沟通及协调推动能力。",https://www.zhaopin.com/jobdetail/CC637366030J40742690906.htm?refcode=4019&srccode=401901&preactionid=13b4803a-8f68-4525-8336-b82bcb048432,CC637366030J40742690906,0,本科,1-3年,13000.0,16000.0,14500.0,月薪,12,数据分析师-北京财经,1,keep_数据分析簇,Python | SQL | SAS | R | A/B测试
BI分析师,zhaopin,2026-03-21 19:39:23,系统维护/数据分析岗,云南大象科技有限公司,昆明,6000-10000元,本科,3-5年,全职,2026-02-16 00:58:59,"网络/信息安全,通信/网络设备,运营商/增值服务",100-299人,五险一金 | 绩效奖金 | 带薪年假 | 健康体检 | 节日福利 | 周末双休 | 定期团建,数据挖掘 | 信息管理 | 系统维护,本科及以上学历，计算机、数据管理、信息管理等相关专业优先,1,"岗位职责：
 1、负责统筹公司管理系统的日常维护管理、权限治理及业务流程优化；
 2、负责定位系统使用中的问题，并与系统供应商对接解决；
 3、主导各部门系统使用人员的培训，设计培训材料（操作手册、常见问题Q&A），收集反馈并推动系统功能优化；
 4、快速响应业务部门问题（如权限配置错误、流程节点阻塞），推动厂商修复，跟踪上线后系统使用情况（数据准确性、流程顺畅性等）；
 5、辅助公司完成各项经营数据的收集、整理与分析工作，形成简洁易懂、有针对性的数据分析报告，为公司管理层决策提供数据支撑。
任职要求：
 1、本科及以上学历，计算机、数据管理、信息管理等相关专业优先。
 2、2年以上企业管理系统维护、数据分析相关工作经验，有一体化管理系统（涵盖ERP、CRM、人事、项目管理等模块）维护经验者优先。
 3、熟悉主流ERP（如SAP、金蝶、用友）、MES的基本逻辑，掌握项目管理工具、协作工具（钉钉/企业微信）。
 4、具备扎实的计算机专业知识，具备较强的数据分析能力，能熟练使用Excel、Power BI等数据分析工具，能独立完成数据分析报表编制。
 5、责任心强、细心严谨，具备良好的问题解决能力、沟通表达能力及学习能力，能快速适应新系统、新技术，抗压能力强，具有较强的服务意识。
 6、优秀的跨部门沟通能力、问题解决能力、汇报能力等。
职位福利：
五险一金、绩效奖金、带薪年假、周末双休、节日福利，健康体检、不定期团建",https://www.zhaopin.com/jobdetail/CCL1269551870J40920446715.htm?refcode=4019&srccode=401901&preactionid=13b4803a-8f68-4525-8336-b82bcb048432,CCL1269551870J40920446715,0,本科,3-5年,6000.0,10000.0,8000.0,月薪,12,系统维护/数据分析岗,1,keep_数据分析簇,Excel | Power BI
BI分析师,zhaopin,2026-03-21 19:39:32,数据分析专员(006517),石家庄以岭药业股份有限公司,石家庄,5000-7000元,本科,1-3年,全职,2026-03-18 01:21:39,"医药制造,互联网,快速消费品,卫生服务",10000人以上,,Python | SPSS,a)本科以上学历，统计学/会计学/计算机等相关专业优先,1,"岗位职责:
1、基础档案管理：
a)在规定的期间内完成对接部门基础档案变更和存在问题汇总；
b)保证基础档案录入系统后的信息完整性及内容合规程度；
c)定期对负责部门档案的结构进行分析，出具报表和报告；
2、业务信息管理和检测、直连商业数据管理：
a)原始数据（直连流向、非直连流向和窜货数据）的催收和记录；
b)重大数据差异的发现和反馈处理及月度数据审核报告；
c)每日跟踪所辖区域直连商业流向，确保按时抓取；
d)根据流向数据进行销量分配，并根据规则处理申诉数据；
3、数据清洗及清洗报告：
a)在规定的期间内按照统一标准完成数据清洗工作；
b)对数据清洗结果进行核查及反馈；
c)定期出具数据清洗报告；
4、销售报表、销售报告报送：
a)涉及销售报表数据的维护；
b)提供月度、季度销售分析；
5、岗位SOP的完善和持续优化：
a)编写并更新相关岗位SOP；
b)编写并更新岗位相关的事项分解SOP；
6、信息系统的优化建议：
a)能够清晰提出相关系统数据逻辑及报表需求，并跟进符合我们需求；
b) BI报表数据及时核对，确保展示的报表符合业务实际以及按时发布；
c)系统持续优化建议，需求清晰、明确、符合实际；
 
任职资格:
1、专业知识/技能：
a)能够熟练操作office办公软件，对ACCESS数据库有一定的了解；
b)至少会使用一项(如Spss或Python等)数据分析软件；
c)责任心强、好学有创造性、善于发现和解决问题、有良好的抗压能力；
2、教育背景：
a)本科以上学历，统计学/会计学/计算机等相关专业优先；
b)研究生学历优先录取；
3、工作经历：
a)有相关工作经验者或有团队管理经验者优先",https://www.zhaopin.com/jobdetail/CC175270720J40750789206.htm?refcode=4019&srccode=401901&preactionid=13b4803a-8f68-4525-8336-b82bcb048432,CC175270720J40750789206,0,本科,1-3年,5000.0,7000.0,6000.0,月薪,12,数据分析专员(006517),1,keep_数据分析簇,Python
BI分析师,zhaopin,2026-03-21 19:40:02,数据分析师,软通动力信息技术(集团)股份有限公司,深圳,1.2-1.5万,本科,3-5年,全职,2026-03-04 16:53:46,"互联网,IT服务,计算机软件",10000人以上,,Python | Tableau,,5,"1、本科毕业，三年以上数据分析经验
2、精通基于业务目标设计、拆分与落地可量化指标体系
3、精通BI数据产品的端到端设计与开发流程 （需求调研、方案规划到实施交付），深度掌握 并灵活运用 Tableau、PowerBI 等主流可视化工具，高效实现 各类数据看板、分析报表及可视化大屏的构建，赋能数据洞察与业务决策 。
4、熟练掌握SQL",https://www.zhaopin.com/jobdetail/CC000544460J40795931216.htm?refcode=4019&srccode=401901&preactionid=0c042409-9dbd-48eb-a6e3-86434e08ecb8,CC000544460J40795931216,0,本科,3-5年,12000.0,15000.0,13500.0,月薪,12,数据分析师,1,keep_数据分析簇,SQL | Tableau | Power BI
BI分析师,zhaopin,2026-03-21 19:40:20,大数据分析工程师(J10996),宁夏宝丰集团有限公司,银川,9000-15000元,本科,5-10年,全职,2026-03-19 01:00:37,"化工,房地产开发",10000人以上,,,专业：信息技术类相关专业，统计类、大数据、人工智能等与业务相关专业优先，具备软考系统架构师、项目管理证书或大数据应用工程师证书者优先；若工作能力较强可适当放宽条件,3,"工作职责
1.负责修订信息化数据管理相关管理制度、流程及标准。参与编制数据体系搭建标准和模版；
2.负责编制数据仓库设计标准、数据ETL加工标准、数据分析模型建设标准、数据分析方法；
3.参与项目建设过程元数据梳理、指标梳理、标签搭建、指标模型构建、数据质量管控、数据展示原型设计及系统实施落地等工作；
4.参与审核、监督和评估项目有元数据、指标库、指标模型、报表原型等数据分析相关交付物；
5.参与项目后评价，负责总结项目建设过程数据梳理、模型构建、报表原型、分析展示相关应用问题、建议及后续改进措施。
任职资格
1.学历：本科及以上学历；
2.专业：信息技术类相关专业，统计类、大数据、人工智能等与业务相关专业优先，具备软考系统架构师、项目管理证书或大数据应用工程师证书者优先；若工作能力较强可适当放宽条件；
3.工作经验：5年及以上专职数据库与大数据分析工作经验，其中4年以上专注于大数据应用工程领域，熟悉大数据在不同业务场景下的应用模式；主导过1个以上大型维度建模项目，运用数据预处理、特征工程等技术优化建模流程，提升模型质量；具备2年以上数据仓库项目管理经验，熟悉数据质量管理全流程，擅长运用工程理念优化数据架构与性能；掌握Hadoop、Spark等大数据技术的应用场景，能够根据需求选择并优化技术方案；精通报表工具与大数据平台的集成开发，优化报表生成与展示效果；具备丰富的数据仓库设计与ETL开发经验，运用分布式计算等技术保障数据处理效率和质量；熟练掌握各类数据分析方法，能够结合业务需求从海量数据中提取有效信息，为决策提供支持；
4.专业知识及技能：精通SQL优化技术(MySQL/Oracle)及HiveSQL/SparkSQL开发，能显著提升大数据查询性能；
熟练使用Linux系统及Shell编程，可构建稳定的大数据处理环境；
掌握主流BI工具(如帆软)，擅长数据可视化开发；
具备优秀的系统设计能力与问题解决能力；
严格遵循数据安全规范，保障项目合规性；
擅长与业务部门协作，通过数据分析支持战略决策；
精通维度建模方法，能够建立科学的指标体系；
具备自助式BI平台建设经验，可提供个性化数据服务；
熟悉BI项目全流程管理，确保系统稳定运行；
拥有专业的文档编写能力；
具备系统测试与性能调优经验；
熟悉数据质量监控流程，能及时处理数据异常；
能为业务部门和管理层提供专业的数据分析支持；
5.综合素质要求：具备较强的逻辑思维能力、组织协调能力及分析判断能力；
有较强的计划性和实践执行的能力；
具备较强的项目管控与推进能力，具备积极的心态、较强的团队精神和严谨的工作态度；
具备较强的快速学习能力、文字表达能力和跨部门协作能力；
有较强的开拓创新精神，能够主动总结和分享自己的工作经验；
具备较强的团队建设及人才梯队培养能力；
很强的责任心、事业心、和服务意识。",https://www.zhaopin.com/jobdetail/CC477937510J40660554801.htm?refcode=4019&srccode=401901&preactionid=0c042409-9dbd-48eb-a6e3-86434e08ecb8,CC477937510J40660554801,0,本科,5-10年,9000.0,15000.0,12000.0,月薪,12,大数据分析工程师(J10996),1,keep_数据分析簇,SQL | Shell | Hadoop | Spark | MySQL | Oracle | ETL | 数据仓库 | 数据可视化
BI分析师,zhaopin,2026-03-21 19:41:23,物流数据分析师（印尼工作）,湖南中伟控股集团,长沙,2.8-3万·14薪,本科,5-10年,全职,2025-11-19 08:55:06,"新能源,新材料",10000人以上,,数据治理 | 数据挖掘 | Python | 货运/物流/仓储,,1,"工作职责
1、深入参与与了解业务，从0到1搭建分析模型，出具经营分析报告；
2、监控和评估数据的质量和准确性，确保数据驱动的决策具有可靠性；
3、与业务部门紧密合作，提供深入的数据支持；
4、建立和维护数据报告和分析工具，提高团队效率；
5、负责管理与制定制度文件、绘制流程图、编写流程文档和报告；
6、负责监督各部门流程制度的执行情况；
7、完成领导安排的其他工作。
任职要求
1、本科及以上学历，理工类专业；
2、5年以上数据分析经验，3年及以上物流行业业务分析经验；
3、精通Excel等数据分析工具，熟练使用Visio流程图；
4、有一定PPT制作经验，能突出要点，有一定文字功底；
5、具备良好的沟通能力和团队协作能力，能够跨部门合作，推动项目进展；
6、参与制度流程建设或为部门编写过相关制度文件；
7、Python、SQL、VBA、BI开发经验，参与过信息化系统建设经验者优先考虑。",https://www.zhaopin.com/jobdetail/CC302443610J40776946011.htm?refcode=4019&srccode=401901&preactionid=0c042409-9dbd-48eb-a6e3-86434e08ecb8,CC302443610J40776946011,0,本科,5-10年,28000.0,30000.0,29000.0,月薪,14,物流数据分析师（印尼工作）,1,keep_数据分析簇,Python | SQL | Excel
BI分析师,zhaopin,2026-03-21 19:41:32,医药数据分析岗,华润双鹤药业股份有限公司,北京,面议,本科,1-3年,全职,2026-02-09 10:40:26,"医药制造,医药制造,医疗设备/器械",1000-9999人,,数据挖掘 | 数据建模 | Sql | excel | 医院,,1,"岗位职责：
1、客户管理
①根据公司细分领域产品管理需要，聚焦客户主数据、人员主数据、产品主数据，定期更新销售指标、终端客户数据；
②推动经销商、客户画像建模。
2、销售数据管理与分析
结果指标及过程指标跟进、分析，输出数据分析报告，如区域销量、客户分级、市场潜力、经销商评价等，预警风险，为销售策略调整提供依据。
3.销售资源配置优化 
①评估市场容量，为目标制定和分配提供依据 ；
②测算市场活动价值、转化情况。
4.系统与工具建设 
①搭建数据指标体系，搭建或优化BI分析平台、数据模型，提升销售过程管理效率；
②协调跨部门推进数据管理相关系统功能迭代。
岗位要求：
1.有数据处理基础，熟练应用Excel，有数据库及其他数据统计软件经验优先；
2.对医药行业有基础优先；
3.有处方药市场相关经验优先。",https://www.zhaopin.com/jobdetail/CC529280820J40791488916.htm?refcode=4019&srccode=401901&preactionid=0c042409-9dbd-48eb-a6e3-86434e08ecb8,CC529280820J40791488916,0,本科,1-3年,,,,,12,医药数据分析岗,1,keep_数据分析簇,Excel
BI分析师,zhaopin,2026-03-21 19:41:51,数据策略分析师,药师帮,广州,1.5-2.5万,本科,3-5年,全职,2026-03-02 01:04:01,"互联网,互联网",1000-9999人,,销售策略 | 平台策略 | 营销策略 | 定价策略 | 医药批发/零售,教育背景：本科及以上学历，医药、商业分析、统计学、经济学、管理学等相关专业优先,1,"主要职责
1.市场与业务分析：分析医药ToB市场趋势、竞争格局及客户需求，输出行业洞察报告；监控公司产品在渠道端的销售表现、库存动态及市场份额变化。
2.客户与渠道分析：分析不同类别客户的行为、采购模式及潜力，支持客户分级管理与精准营销；评估渠道效率，优化渠道策略，提升覆盖与渗透率。
3.数据建模与预测：构建销售预测模型、客户生命周期模型等，支持业务目标制定与资源配置；通过数据分析识别业务增长机会与风险点，提出策略建议。
4.策略支持与落地：为销售、运营、供应链等部门提供数据支持，协助制定产品上市、定价、促销等策略；跟踪策略执行效果，进行闭环评估与迭代优化。
任职要求
1.教育背景：本科及以上学历，医药、商业分析、统计学、经济学、管理学等相关专业优先。
2.经验要求：3年以上商业分析、市场分析或数据策略分析经验，熟悉ToB业务模式优先；
3.精通数据分析工具（如SQL、Python、R）及可视化工具（如Tableau、Power BI）;
4.具备较强的逻辑思维能力、业务敏感性和报告撰写能力;
5.具备良好的跨部门沟通能力和项目管理能力",https://www.zhaopin.com/jobdetail/CC202194830J40919654902.htm?refcode=4019&srccode=401901&preactionid=0c042409-9dbd-48eb-a6e3-86434e08ecb8,CC202194830J40919654902,0,本科,3-5年,15000.0,25000.0,20000.0,月薪,12,数据策略分析师,1,keep_数据分析簇,Python | SQL | Tableau | Power BI | R | 数据建模
BI分析师,zhaopin,2026-03-21 19:42:11,数据分析工程师,成都积盛电子科技有限公司,成都,8000-12000元·13薪,本科,1-3年,全职,2026-02-26 14:40:39,通信/网络设备,100-299人,团建活动 | 五险一金 | 绩效奖金 | 缴纳五险 | 其他奖金 | 年度健康体检 | 年终奖,FineBI | Power BI | Sql | 报表开发,计算机、大数据、数学相关专业，本科及以上学历，2年以上FineReport、Bl报表或大屏开发工作经验,1,"【岗位职责】
1.负责对接客户需求，合理评估报表需求的实现可行性、难易程度，并给出合理的优化建议及项目实施计划；
2.负责业务模块的指标体系完善，建立业务分析与监测模型，支撑业务决策与判断；
3.通过对数据的敏锐洞察以及定性和定量分析，迅速定位业务问题、发现潜在机会，独立编写分析报告，提出解决方案并跟进落地。
4.针对确定需求，负责开展PC端报表及大屏相关产品的开发、调优、测试等；
5.对现有报表产品进行梳理结合新技术实现产品迭代；
6.完成领导交办的其他工作。
【岗位要求】
1.计算机、大数据、数学相关专业，本科及以上学历，2年以上FineReport、Bl报表或大屏开发工作经验；
2.较强的自我学习能力和分析解决问题的能力，具备良好的文档编制习惯和代码书写规范；
3.工作积极主动、有责任心、具有良好的沟通协调能力及团队协作精神，能够承受一定的工作压力。
4.有ETL开发经验，熟悉各类报表及BI开发工具(永洪B1、亿信华辰等)，能够挖掘用户潜在需求；
5.了解操作系统(Linux，凝思，麒麟等)基本命令以及常规网络配置等；了解整个项目实施流程(部署、升级、配置网络等)；
6.了解Oracle、MySQL、达梦、SQLite等数据库，熟悉SQL语言、存储过程及相关SQL优化。
【加分项】
1.获得帆软认证资深报表工程师(FCP)者优先；
2.具有国家电网/南方电网相关报表开发经验的优先。
【其他】
1.入职按薪资情况缴纳五险一金；
2.节假日发放礼金或礼品；
3.年终奖、绩效奖金及其他奖金；
4.年度健康体检；
5.团建活动。",https://www.zhaopin.com/jobdetail/CC361882510J40839297310.htm?refcode=4019&srccode=401901&preactionid=0c042409-9dbd-48eb-a6e3-86434e08ecb8,CC361882510J40839297310,0,本科,1-3年,8000.0,12000.0,10000.0,月薪,13,数据分析工程师,1,keep_数据分析簇,SQL | MySQL | Oracle | ETL | 报表开发
数据分析实习生,zhaopin,2026-03-21 19:47:21,小象超市-经营分析实习生,北京三快在线科技有限公司,北京,面议,硕士,经验不限,全职,2026-03-21 09:15:06,互联网,10000人以上,团队氛围好,,硕士研究生及以上学历，专业不限，数据、统计学相关专业优先考虑,1,"小象超市为美团自营零售业务，定位为社区居民的“30分钟快送超市”，采用“手机App+线下服务站”的模式，通过在社区设立的集存储、分拣、配送为一体的便民服务站，为社区居民提供生鲜食杂日用及配送服务。目前，小象超市已在北京、上海、深圳、广州、武汉、苏州、杭州等多个城市上线。在美团“零售+科技”战略聚焦下，小象超市承载着“深耕即时零售，提升消费体验”的任务，是公司在线上零售探索的核心业态之一，给一二线城市用户带来线上零售即时达的消费体验，解决城市家庭追求快速、品质服务的需求。在这里，我们有来自国内外知名零售公司的大牛和一群热爱零售，胸怀使命，心系民生的伙伴，小象超市欢迎你的加入！
岗位职责
1.支持业务取数、整理，包括但不限于底层取数代码撰写，数据报表设计整理；
2.支持日常的项目数据分析，包括但不限于核心指标异动的分析、数据看板的搭建和策略效果评估；
3.支持跨团队业务沟通协作，能协助团队完成机制宣贯和落地执行。
岗位基本需求
1.硕士研究生及以上学历，专业不限，数据、统计学相关专业优先考虑。
2.对商业数据分析和市场研究有浓厚的兴趣，并具备相关的知识和技能。
3.具备良好的数据处理能力，能熟练使用sql等取数工具。
4.具备优秀的沟通和团队合作能力，能够与不同部门的同事高效协作。
5.具备较强的问题解决能力和逻辑思维能力，能够独立分析和解决问题。
6.学习能力强，责任心强，积极主动，能够高质量完成安排的工作。
具备以下者优先
1、具备扎实的数据处理能力，有复杂数据处理和分析经历优先；
2、能够尽快到岗，实习时间6个月及以上，一周到岗5天，全勤优先考虑。
岗位亮点
1. 业务成长快：事业部高速发展，可以与团队一同成长进步。
2. 团队氛围好：团队工作氛围坦诚、清晰。",https://www.zhaopin.com/jobdetail/CC383625320J40840895609.htm?refcode=4019&srccode=401901&preactionid=0ba96108-3a9d-47bd-b3f6-f89879f392d6,CC383625320J40840895609,0,硕士,不限,,,,,12,小象超市-经营分析实习生,1,keep_商业经营分析簇,SQL
数据运营分析师,zhaopin,2026-03-21 19:58:27,运营经理 数据分析能力,北京外企人力资源服务有限公司,北京,1.3-2.3万,本科,3-5年,全职,2026-03-04 11:27:33,"人力资源服务,人力资源服务",1000-9999人,,数据运营 | 充电站 | 新能源汽车 | 新能源,统招本科及以上学历，相关专业最佳,1,"职位职责:
1、负责运营标准流程制定及修改;
2、负责热线系统、运营、运维系统测试及日常管理;
3、负责场站运营/运维报告;
任职要求:
1、统招本科及以上学历，相关专业最佳;
2、汽车行业内的运营经验;外企从业经验优先",https://www.zhaopin.com/jobdetail/CC161956810J40988212904.htm?refcode=4019&srccode=401901&preactionid=84c757e5-6978-46d3-bcca-361fa02ac20e,CC161956810J40988212904,0,本科,3-5年,13000.0,23000.0,18000.0,月薪,12,运营经理 数据分析能力,1,keep_数据分析簇,
